bid_id	contract_year	version	opt_sup_b0016	opt_sup_b0017	opt_sup_b0018	opt_sup_b0019	opt_sup_b0020	opt_sup_c0016	opt_sup_c0017	opt_sup_c0018	opt_sup_c0019	opt_sup_c0020	opt_sup_d0016	opt_sup_d0017	opt_sup_d0018	opt_sup_d0019	opt_sup_d0020	opt_sup_d0021	opt_sup_e0016	opt_sup_e0017	opt_sup_e0018	opt_sup_e0019	opt_sup_e0020	opt_sup_e0021	opt_sup_f0016	opt_sup_f0017	opt_sup_f0018	opt_sup_f0019	opt_sup_f0020	opt_sup_f0021	opt_sup_f0030	opt_sup_f0031	opt_sup_g0016	opt_sup_g0017	opt_sup_g0018	opt_sup_g0019	opt_sup_g0020	opt_sup_g0021	opt_sup_g0030	opt_sup_g0031	opt_sup_h0016	opt_sup_h0017	opt_sup_h0018	opt_sup_h0019	opt_sup_h0020	opt_sup_h0021	opt_sup_h0030	opt_sup_h0031	opt_sup_i0016	opt_sup_i0017	opt_sup_i0018	opt_sup_i0019	opt_sup_i0020	opt_sup_i0021	opt_sup_i0030	opt_sup_i0031	opt_sup_j0016	opt_sup_j0017	opt_sup_j0018	opt_sup_j0019	opt_sup_j0020	opt_sup_j0021	opt_sup_j0030
H6723_001_2	2018	7	1	2	3	4	5	Optional Dental and Vision Rider					28.17					28.17	9.35					9.35	18.82	0	0	0	0	18.82	89603.36284	14.22275601	4.81					4.81	30303	4.81	1.37					1.37	37593.63716	5.967243994	25	0	0	0	0	25	157500	25	458.9668549					458.9668549	6300
H6723_002_1	2018	7	1	2	3	4	5	Optional Dental and Vision Rider					28.17					28.17	9.35					9.35	18.82	0	0	0	0	18.82	89603.36284	14.22275601	4.81					4.81	30303	4.81	1.37					1.37	37593.63716	5.967243994	25	0	0	0	0	25	157500	25	1496.930877					1496.930877	6300
H6723_002_2	2018	7	1	2	3	4	5	Optional Dental and Vision Rider					28.17					28.17	9.35					9.35	18.82	0	0	0	0	18.82	89603.36284	14.22275601	4.81					4.81	30303	4.81	1.37					1.37	37593.63716	5.967243994	25	0	0	0	0	25	157500	25	205.5670717					205.5670717	6300
H6723_003_1	2018	7	1	2	3	4	5	Optional Dental and Vision Rider					28.17					28.17	9.35					9.35	18.82	0	0	0	0	18.82	89603.36284	14.22275601	4.81					4.81	30303	4.81	1.37					1.37	37593.63716	5.967243994	25	0	0	0	0	25	157500	25	781.6004894					781.6004894	6300
H6723_003_2	2018	7	1	2	3	4	5	Optional Dental and Vision Rider					28.17					28.17	9.35					9.35	18.82	0	0	0	0	18.82	89603.36284	14.22275601	4.81					4.81	30303	4.81	1.37					1.37	37593.63716	5.967243994	25	0	0	0	0	25	157500	25	65.42988417					65.42988417	6300
H6743_001_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6743_002_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6743_003_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6743_004_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6743_006_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6743_007_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6743_014_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6743_016_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6750_001_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H6750_002_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H6750_005_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H6776_001_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6776_002_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6786_002_0	2018	5	1	2	3	4	5	Preventive Dental Package	Dental and Vision Package	Enhanced Dental and Vision Package			20.12	43.22583961	51.304091	0	0	44.00444945	0	13.59583961	14.704091	0	0	11.84087802	20.12	29.63	36.6	0	0	32.16357143	4777.421743	28.77964905	0.707692308	1.474153846	1.758923077	0	0	1.510181319	80.29	0.483674699	2.172307692	2.895846154	4.641076923	0	0	3.826247253	846.288257	5.09812203	23	34	43	0	0	37.5	5704	34.36144578	60	72	204	0	0	336	166
H6815_003_1	2018	4	1	2	3	4	5	Comprehensive Dental PPO and Hearing Aids	P & D Plus Dental PPO and Hearing Aids				60.13917379	17.09053179				51.7166134	26.42917379	2.820531788				21.81009166	33.71	14.27	0	0	0	29.90652174	1146537.83	29.06822072	4.7175	1.2975				4.048369565	172006.6275	4.360891096	1.5725	0.4325				1.349456522	57335.5425	1.453630365	40	16	0	0	0	35.30434783	1375880	34.88274218	19339.26488	4704.145511				24043.41039	39443
H6815_003_2	2018	4	1	2	3	4	5	Comprehensive Dental PPO and Hearing Aids	P & D Plus Dental PPO and Hearing Aids				60.13917379	17.09053179				50.29165352	26.42917379	2.820531788				21.02861829	33.71	14.27	0	0	0	29.26303524	1146537.83	29.06822072	4.7175	1.2975				3.935163607	172006.6275	4.360891096	1.5725	0.4325				1.311721202	57335.5425	1.453630365	40	16	0	0	0	34.50992005	1375880	34.88274218	9346.551058	2772.206064				12118.75712	39443
H6815_005_0	2018	3	1	2	3	4	5	Comprehensive Dental PPO and Hearing Aids	P & D Plus Dental PPO and Hearing Aids				60.13917379	17.09053179				51.7166134	26.42917379	2.820531788				21.81009166	33.71	14.27	0	0	0	29.90652174	1146537.83	29.06822072	4.7175	1.2975				4.048369565	172006.6275	4.360891096	1.5725	0.4325				1.349456522	57335.5425	1.453630365	40	16	0	0	0	35.30434783	1375880	34.88274218	308.2689012	74.98432732				383.2532285	39443
H6864_001_0	2018	11	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6947_001_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H6988_001_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6988_002_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6988_003_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6988_004_0	2018	9	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7006_001_0	2018	10	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7006_003_0	2018	10	1	2	3	4	5	"Preventive Dental, Eye Exams, and Eyewear"					29.77882978	0	0	0	0	29.77882978	4.660380223	0	0	0	0	4.660380223	25.11844956	0	0	0	0	25.11844956		0	1.25	0	0	0	0	1.25		0	0.63155044	0	0	0	0	0.63155044	0	0	27	0	0	0	0	27		0	13439.30071	0	0	0	0	13439.30071	
H7020_004_0	2018	3	1	2	3	4	5	Enhanced Dental - Comprehensive					33.91800769					33.91800769	7.1					7.1	26.81800769	0	0	0	0	26.81800769	117073.83	17.6928865	9.212773967					9.212773967	26335.66	3.98	1.469218345					1.469218345	19014.01	2.873509143	37.5	0	0	0	0	37.5	162423.5	24.54639565	3301.888372	0	0	0	0	3301.888372	6617
H7115_001_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7149_001_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7149_004_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7165_001_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7165_002_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7173_001_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7173_002_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7173_003_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7200_006_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7200_007_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7200_013_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7200_014_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7220_002_0	2018	4	1	2	3	4	5	Dental Basic 750	Dental Enhanced 1000	Dental Enhanced 1500			8.38	17.91	19.97	0	0	18.00871795	3.051732364	6.148049916	6.737129165	0	0	6.12870103	5.328267636	11.76195008	13.23287084	0	0	11.88001692	0	0	0.5025	0.18	3.5775	0	0	2.399230769	0	0	0.1675	0.06	1.1925	0	0	0.79974359	0	0	6	12	18	0	0	15.07692308	0	0	482.7899597	869.0219275	2413.949798	0	0	3765.761686	0
H7220_004_0	2018	6	1	2	3	4	5	Dental Basic 750	Dental Enhanced 1000	Dental Enhanced 1500			8.38	17.91	19.97	0	0	18.00871795	3.051732364	6.148049916	6.737129165	0	0	6.12870103	5.328267636	11.76195008	13.23287084	0	0	11.88001692	0	0	0.5025	0.18	3.5775	0	0	2.399230769	0	0	0.1675	0.06	1.1925	0	0	0.79974359	0	0	6	12	18	0	0	15.07692308	0	0	1868.43939	3363.190902	9342.196951	0	0	14573.82724	0
H7220_009_1	2018	6	1	2	3	4	5	Dental Basic 750	Dental Enhanced 1000	Dental Enhanced 1500			8.38	17.91	19.97	0	0	18.00871795	3.051732364	6.148049916	6.737129165	0	0	6.12870103	5.328267636	11.76195008	13.23287084	0	0	11.88001692	0	0	0.5025	0.18	3.5775	0	0	2.399230769	0	0	0.1675	0.06	1.1925	0	0	0.79974359	0	0	6	12	18	0	0	15.07692308	0	0	1853.188184	3335.738731	9265.940919	0	0	14454.86783	0
H7220_009_2	2018	6	1	2	3	4	5	Dental Basic 750	Dental Enhanced 1000	Dental Enhanced 1500			8.38	17.91	19.97	0	0	18.00871795	3.051732364	6.148049916	6.737129165	0	0	6.12870103	5.328267636	11.76195008	13.23287084	0	0	11.88001692	0	0	0.5025	0.18	3.5775	0	0	2.399230769	0	0	0.1675	0.06	1.1925	0	0	0.79974359	0	0	6	12	18	0	0	15.07692308	0	0	1722.860355	3101.148639	8614.301776	0	0	13438.31077	0
H7220_009_3	2018	6	1	2	3	4	5	Dental Basic 750	Dental Enhanced 1000	Dental Enhanced 1500			8.38	17.91	19.97	0	0	18.00871795	3.051732364	6.148049916	6.737129165	0	0	6.12870103	5.328267636	11.76195008	13.23287084	0	0	11.88001692	0	0	0.5025	0.18	3.5775	0	0	2.399230769	0	0	0.1675	0.06	1.1925	0	0	0.79974359	0	0	6	12	18	0	0	15.07692308	0	0	72.72211127	130.8998003	363.6105563	0	0	567.2324679	0
H7245_001_0	2018	17	1	2	3	4	5	Optional Dental Plan					22.34498407					22.34498407	0					0	22.34498407	0	0	0	0	22.34498407	145662.7491	17.41752351	2.882391014					2.882391014	33633.78776	4.021737147	0.7703					0.7703	38141.46315	4.560739346	26	0	0	0	0	26	217438	26	9600					9600	8363
H7245_002_0	2018	15	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7245_003_0	2018	15	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7245_005_0	2018	14	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7301_002_0	2018	6	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7301_006_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7301_007_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7317_001_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7326_001_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7326_002_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7445_004_0	2018	5	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7464_001_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7511_001_0	2018	3	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7522_001_0	2018	14	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7678_001_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7680_001_0	2018	13	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7680_002_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7680_005_0	2018	13	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7680_006_0	2018	11	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7728_002_0	2018	7	1	2	3	4	5	Preventive Dental Package	Dental and Vision Package	Enhanced Dental and Vision Package			19.77	31.07181442	53.27806458	0	0	42.46412456	0	5.891814415	16.56772674	0	0	11.33095539	19.77	25.18	36.71033784	0	0	31.13316917	231875.1551	26.67377833	0.676923077	1.349384615	1.788	0	0	1.537311927	3314.358793	0.381267548	1.553076923	2.470615385	4.512	0	0	3.527917431	23399.48616	2.691761895	22	29	43	0	0	36.19266055	258589	29.74680778	216	948	1452	0	0	2616	8693
H7728_004_1	2018	5	1	2	3	4	5	Preventive Dental Package	Dental and Vision Package	Enhanced Dental and Vision Package			15.09	25.89026543	51.28415559	0	0	37.75886024	0	4.740649505	14.92348705	0	0	9.454491307	15.09	21.14961593	36.36066853	0	0	28.30436893	231875.1551	26.67377833	0.523076923	1.222461538	1.754923077	0	0	1.418914958	3314.358793	0.381267548	1.386923077	2.627538462	3.885076923	0	0	3.137074488	23399.48616	2.691761895	17	25	42	0	0	32.86015831	258589	29.74680778	504	1704	2340	0	0	4548	8693
H7728_004_2	2018	5	1	2	3	4	5	Preventive Dental Package	Dental and Vision Package	Enhanced Dental and Vision Package			15.82016129	25.8906495	51.28348705	0	0	37.8278334	0.73016129	4.740649505	14.92348705	0	0	9.530677433	15.09	21.15	36.36	0	0	28.29715596	231875.1551	26.67377833	0.523076923	1.222461538	1.754923077	0	0	1.419023289	3314.358793	0.381267548	1.386923077	2.627538462	3.885076923	0	0	3.137031757	23399.48616	2.691761895	17	25	42	0	0	32.85321101	258589	29.74680778	576	1968	2688	0	0	5232	8693
H7728_005_0	2018	5	1	2	3	4	5	Preventive Dental Package	Dental and Vision Package	Enhanced Dental and Vision Package			15.83	28.20456463	49.05185715	0	0	37.61258942	0	5.174982827	14.19185715	0	0	9.260258304	15.83	23.0295818	34.86	0	0	28.35233111	231875.1551	26.67377833	0.553846154	1.308769231	1.747692308	0	0	1.461903443	3314.358793	0.381267548	1.616153846	2.661230769	4.392307692	0	0	3.440841313	23399.48616	2.691761895	18	27	41	0	0	33.25524476	258589	29.74680778	624	2772	3468	0	0	6864	8693
H7787_001_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	0	0						0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7787_002_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	0	0						0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7802_001_0	2018	3	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7802_002_0	2018	3	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7802_003_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H7853_001_0	2018	6	1	2	3	4	5	Dental 1000	Vision 130				54	4.458461538				29.22923077	27	1.238461538				14.11923077	27	3.22	0	0	0	15.11		0	3.83	0.6				2.215		0	1.17	0.18				0.675	0	0	32	4	0	0	0	18		0	10080	10080				20160	
H7853_002_0	2018	6	1	2	3	4	5	Dental 1000					54					54	27					27	27	0	0	0	0	27		0	3.83					3.83		0	1.17					1.17	0	0	32	0	0	0	0	32		0	4320					4320	
H7917_008_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_009_0	2018	7	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_010_0	2018	7	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_011_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_012_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_013_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_014_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_015_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_030_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_031_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_032_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7917_033_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H7971_001_0	2018	7	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H8003_001_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H8003_002_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H8003_003_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H8064_002_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8067_001_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8130_001_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H8133_001_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_003_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_004_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_005_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_006_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_007_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_008_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_009_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_011_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H8133_012_0	2018	8	1	2	3	4	5	Optional Supplemental					42.88694147	0	0	0	0	42.88694147	13.98678496	0	0	0	0	13.98678496	28.90015651	0	0	0	0	28.90015651		0	5.158331535	0	0	0	0	5.158331535	0	0	1.009747053	0	0	0	0	1.009747053	0	0	35.1	0	0	0	0	35.1		0	63.26641507	0	0	0	0	63.26641507	
H8133_013_0	2018	8	1	2	3	4	5	Optional Supplemental					35.68436657	0	0	0	0	35.68436657	11.12509693	0	0	0	0	11.12509693	24.55926964	0	0	0	0	24.55926964		0	4.610029295	0	0	0	0	4.610029295	0	0	0.858535019	0	0	0	0	0.858535019	0	0	30	0	0	0	0	30		0	3.534158513	0	0	0	0	3.534158513	
H8133_014_0	2018	8	1	2	3	4	5	Optional Supplemental					35.90986904	0	0	0	0	35.90986904	11.22517489	0	0	0	0	11.22517489	24.68469415	0	0	0	0	24.68469415		0	4.63429827	0	0	0	0	4.63429827	0	0	0.863164714	0	0	0	0	0.863164714	0	0	30.2	0	0	0	0	30.2		0	17.5712388	0	0	0	0	17.5712388	
